ProblemId,Family,Dimension,Replicate,Method,ProbeSeed,RfSeed,ProbeCount,ProbeFeasibleCount,ProbeInfeasibleCount,ProbeFeasibleRate,PredictedFeasibleRate,TruePositive,FalsePositive,FalseNegative,TrueNegative,AUC,AveragePrecision,Brier,BalancedBrier,ECE10,FalsePositiveRate,FalseNegativeRate,FalseDiscoveryRate,BalancedAccuracy,BalancedError,DomainError,ConfidentFalsePositiveRate,ConfidentFalseNegativeRate,AmbiguousRate,ZeroMass,OneMass,PredictionFile
C2DTLZ2_D4_R02,C2DTLZ2_R02,4,5,offline_RF_proxy,2026073104,2026073805,262144,34193,227951,0.130435943603516,0.0705451965332031,9302,9191,24891,218760,0.793557064842346,0.423126922137056,0.0979069143090942,0.250353427095283,0.0451212640792604,0.0403200687867129,0.72795601438891,0.496998864435192,0.615861958412188,0.384138041587811,0.130012512207031,0.0110067514509697,0.44956570058199,0.157264709472656,2.288818359375e-05,0,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,1,clipped_GP_mean,2026073104,2026073801,262144,7360,254784,0.028076171875,0.026702880859375,2278,4722,5082,250062,0.447859750381909,0.247468206257839,0.103065503504916,0.349274297659853,0.261019252349317,0.0185333458929917,0.690489130434783,0.674571428571429,0.645488761836113,0.354511238163887,0.0373992919921875,0.00395236749560412,0.59633152173913,0.333988189697266,0.0800209045410156,0.00180435180664062,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,1,offline_RF_proxy,2026073104,2026073801,262144,7360,254784,0.028076171875,0.0646171569824219,3220,13719,4140,241065,0.757373881981361,0.276497174879664,0.0563588918429998,0.276406404760171,0.101171055268989,0.0538456103993971,0.5625,0.809906133774131,0.691827194800301,0.308172805199699,0.0681266784667969,0.00990250565184627,0.500271739130435,0.143672943115234,0,3.814697265625e-06,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,2,clipped_GP_mean,2026073104,2026073802,262144,7360,254784,0.028076171875,0,0,0,7360,254784,0.5,0.028076171875,0.028076171875,0.5,0.028076171875,0,1,NaN,0.5,0.5,0.028076171875,0,1,0,1,0,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,2,offline_RF_proxy,2026073104,2026073802,262144,7360,254784,0.028076171875,0,0,0,7360,254784,0.5,0.028076171875,0.0277500311093313,0.493464335180033,0.0214972245065788,0,1,NaN,0.5,0.5,0.028076171875,0,1,0,0,0,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,3,clipped_GP_mean,2026073104,2026073803,262144,7360,254784,0.028076171875,0.0327186584472656,1611,6966,5749,247818,0.579465077739763,0.161148626620565,0.0412078191362356,0.395010594208054,0.0572313781711838,0.0273408063300678,0.781114130434783,0.812172088142707,0.595772531617575,0.404227468382425,0.0485038757324219,0.0128618751569957,0.767391304347826,0.0382537841796875,0.849098205566406,0.00397491455078125,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,3,offline_RF_proxy,2026073104,2026073803,262144,7360,254784,0.028076171875,0.0292701721191406,1453,6220,5907,248564,0.771361323464189,0.195155613334736,0.0383782512947555,0.381207180306097,0.0453612003755317,0.0244128359708616,0.80258152173913,0.81063469307963,0.586502821145004,0.413497178854996,0.0462608337402344,0.0054830758603366,0.785733695652174,0.0509452819824219,0.0510139465332031,1.52587890625e-05,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,4,clipped_GP_mean,2026073104,2026073804,262144,7360,254784,0.028076171875,0,0,0,7360,254784,0.5,0.028076171875,0.028076171875,0.5,0.028076171875,0,1,NaN,0.5,0.5,0.028076171875,0,1,0,1,0,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,4,offline_RF_proxy,2026073104,2026073804,262144,7360,254784,0.028076171875,0,0,0,7360,254784,0.5,0.028076171875,0.0277500311093313,0.493464335180033,0.0214972245065788,0,1,NaN,0.5,0.5,0.028076171875,0,1,0,0,0,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,5,clipped_GP_mean,2026073104,2026073805,262144,7360,254784,0.028076171875,0.00926589965820312,660,1769,6700,253015,0.6160430992527,0.0943556033691762,0.0295416866631645,0.427149097769957,0.0300431730511024,0.00694313614669681,0.910326086956522,0.728283244133388,0.541365388448391,0.458634611551609,0.0323066711425781,0.00295936950514946,0.864402173913044,0.0138587951660156,0.929412841796875,0.000827789306640625,
C2DTLZ2_D6_R02,C2DTLZ2_R02,6,5,offline_RF_proxy,2026073104,2026073805,262144,7360,254784,0.028076171875,0.0009307861328125,85,159,7275,254625,0.667523961473248,0.0727302305171174,0.027916380860713,0.450481803523422,0.0174955946932394,0.000624058025621703,0.988451086956522,0.651639344262295,0.505462427508928,0.494537572491072,0.0283584594726562,7.84978648580759e-06,0.954755434782609,0.00763320922851562,0.290576934814453,0,
MW7_D4,MW7,4,1,clipped_GP_mean,2026073106,2026074001,262144,11454,250690,0.0436935424804688,0.0527191162109375,4217,9603,7237,241087,0.586398136742382,0.320026965389972,0.216402453305332,0.249129865676182,0.417325502658055,0.038306274681878,0.631831674524184,0.694862518089725,0.664931025396969,0.335068974603031,0.064239501953125,0.00316725836690734,0.151999301554042,0.913238525390625,0.0153427124023438,0.00386428833007812,
MW7_D4,MW7,4,1,offline_RF_proxy,2026073106,2026074001,262144,11454,250690,0.0436935424804688,0.0321006774902344,3126,5289,8328,245401,0.795724045914749,0.303760634072946,0.0491275375158795,0.266517794692256,0.0845746835829714,0.0210977701543739,0.727082242011524,0.628520499108734,0.625909993917051,0.374090006082949,0.0519447326660156,0.0100801787067693,0.620132704731971,0.0459365844726562,0,2.288818359375e-05,
MW7_D4,MW7,4,2,clipped_GP_mean,2026073106,2026074002,262144,11454,250690,0.0436935424804688,0.037750244140625,3766,6130,7688,244560,0.447523922850182,0.251784347830646,0.204704033695162,0.315613346054997,0.397959294251994,0.0244525110694483,0.671206565392003,0.61944219886823,0.652170461769274,0.347829538230726,0.0527114868164062,0.00333479596314173,0.396979221232757,0.853580474853516,0.0278778076171875,0.00223159790039062,
MW7_D4,MW7,4,2,offline_RF_proxy,2026073106,2026074002,262144,11454,250690,0.0436935424804688,0.011077880859375,1731,1173,9723,249517,0.85244053111509,0.321739136528093,0.0414808934911961,0.272408516247537,0.0693837319606196,0.00467908572340341,0.848873755893138,0.403925619834711,0.573223579191729,0.426776420808271,0.04156494140625,0.00239738322230643,0.658023397939584,0.0331916809082031,0,0,
MW7_D4,MW7,4,3,clipped_GP_mean,2026073106,2026074003,262144,11454,250690,0.0436935424804688,0.0214996337890625,3175,2461,8279,248229,0.62307359311837,0.299638815125618,0.17629207167765,0.256998780460238,0.363049763378645,0.00981690534125813,0.722804260520342,0.436657203690561,0.6336894170692,0.3663105829308,0.0409698486328125,0.00141609158721927,0.203946219661254,0.82269287109375,0.023223876953125,0.00214385986328125,
MW7_D4,MW7,4,3,offline_RF_proxy,2026073106,2026074003,262144,11454,250690,0.0436935424804688,0.0197219848632812,2993,2177,8461,248513,0.804246697309942,0.359515990696069,0.0397211791714809,0.281519806769886,0.0498503623689924,0.00868403207148271,0.738693906059019,0.421083172147002,0.626311030934749,0.373688969065251,0.0405807495117188,0.00125254298137141,0.604243059193295,0.0430107116699219,0.07891845703125,0,
MW7_D4,MW7,4,4,clipped_GP_mean,2026073106,2026074004,262144,11454,250690,0.0436935424804688,0.0123367309570312,868,2366,10586,248324,0.434709567056771,0.0691344001011655,0.0565885924558985,0.419386020340231,0.079947239062693,0.00943795125453748,0.924218613584774,0.731601731601732,0.533171717580344,0.466828282419656,0.049407958984375,0.0064821093781164,0.887724812292649,0.0126113891601562,0.285045623779297,0.00407791137695312,
MW7_D4,MW7,4,4,offline_RF_proxy,2026073106,2026074004,262144,11454,250690,0.0436935424804688,0.002685546875,304,400,11150,250290,0.830586698574689,0.189817186519482,0.0386918563596754,0.393014185198617,0.0114558656253512,0.00159559615461327,0.973459053605727,0.568181818181818,0.51247267511983,0.48752732488017,0.0440597534179688,3.19119230922653e-05,0.907630522088353,0.0131568908691406,0.252117156982422,0,
MW7_D4,MW7,4,5,clipped_GP_mean,2026073106,2026074005,262144,11454,250690,0.0436935424804688,0.025177001953125,2731,3869,8723,246821,0.345514073665849,0.16990697280337,0.216251272644862,0.335513548302402,0.41181562951638,0.0154334038054968,0.761568011175135,0.586212121212121,0.611499292509684,0.388500707490316,0.04803466796875,0.00205034105867805,0.438885978697398,0.886070251464844,0.0253715515136719,0.0010223388671875,
MW7_D4,MW7,4,5,offline_RF_proxy,2026073106,2026074005,262144,11454,250690,0.0436935424804688,0.000652313232421875,135,36,11319,250654,0.776597116665529,0.209408489542171,0.0399999865004784,0.358438591440754,0.0372934414217713,0.000143603653915194,0.98821372446307,0.210526315789474,0.505821335941508,0.494178664058492,0.0433158874511719,1.19669711595995e-05,0.897939584424655,0.00918960571289062,0,0,
MW7_D6,MW7,6,1,clipped_GP_mean,2026073106,2026074001,262144,1670,260474,0.00637054443359375,8.7738037109375e-05,13,10,1657,260464,0.520412076711922,0.0304856322291759,0.00627479717492025,0.490121995642633,0.00624330281318758,3.83915477168547e-05,0.992215568862275,0.434782608695652,0.503873019795004,0.496126980204996,0.00635910034179688,2.68740834017983e-05,0.983233532934132,8.7738037109375e-05,0.999237060546875,1.9073486328125e-05,
MW7_D6,MW7,6,1,offline_RF_proxy,2026073106,2026074001,262144,1670,260474,0.00637054443359375,0,0,0,1670,260474,0.764348493826018,0.0298090544196344,0.00627517029758552,0.482499755914998,0.00289424225136085,0,1,NaN,0.5,0.5,0.00637054443359375,0,1,0,0.727931976318359,0,
MW7_D6,MW7,6,2,clipped_GP_mean,2026073106,2026074002,262144,1670,260474,0.00637054443359375,0.00850677490234375,634,1596,1036,258878,0.450739882137489,0.283644078894748,0.195743937721643,0.281797562069182,0.430648608452355,0.00612729101561,0.620359281437126,0.715695067264574,0.686756713773632,0.313243286226368,0.010040283203125,0.000879166442715972,0.386826347305389,0.926666259765625,0.00296783447265625,0.0006561279296875,
MW7_D6,MW7,6,2,offline_RF_proxy,2026073106,2026074002,262144,1670,260474,0.00637054443359375,0.0219573974609375,773,4983,897,255491,0.826428175920095,0.273795824743888,0.0288605699264453,0.227265737321409,0.109973112956557,0.0191305082273087,0.537125748502994,0.865705350938151,0.721871871634849,0.278128128365151,0.022430419921875,0.00449948939241537,0.488023952095808,0.05609130859375,0,0,
MW7_D6,MW7,6,3,clipped_GP_mean,2026073106,2026074003,262144,1670,260474,0.00637054443359375,0.0076446533203125,355,1649,1315,258825,0.681400965278454,0.0985947265788698,0.00985448405036028,0.363572724553961,0.0131377095433473,0.00633076621850933,0.787425149700599,0.822854291417166,0.603122042040446,0.396877957959554,0.0113067626953125,0.00326328155593265,0.725748502994012,0.00983047485351562,0.947269439697266,0.00113677978515625,
