x1,x2,RawMean,p_i,IsFeasible
0.00746268656716418,0.256218905472637,0.512961990225435,0.512961990225435,1
0.00746268656716418,0.261194029850746,0.51387864317018,0.51387864317018,1
0.00746268656716418,0.266169154228856,0.515032877945659,0.515032877945659,1
0.00746268656716418,0.271144278606965,0.516442330621493,0.516442330621493,1
0.00746268656716418,0.276119402985075,0.518127957299076,0.518127957299076,1
0.00746268656716418,0.281094527363184,0.520114214529845,0.520114214529845,1
0.00746268656716418,0.286069651741294,0.522429261333437,0.522429261333437,1
0.00746268656716418,0.291044776119403,0.525105180633976,0.525105180633976,1
0.00746268656716418,0.296019900497512,0.528178217170284,0.528178217170284,1
0.00746268656716418,0.300995024875622,0.531689027953475,0.531689027953475,1
0.00746268656716418,0.305970149253731,0.53568294009415,0.53568294009415,1
0.00746268656716418,0.310945273631841,0.540210209242647,0.540210209242647,1
0.00746268656716418,0.31592039800995,0.545326269909663,0.545326269909663,1
0.00746268656716418,0.32089552238806,0.551091966477952,0.551091966477952,1
0.00746268656716418,0.325870646766169,0.557573750679751,0.557573750679751,1
0.00746268656716418,0.330845771144279,0.564843827581661,0.564843827581661,1
0.00746268656716418,0.335820895522388,0.572980227549589,0.572980227549589,1
0.00746268656716418,0.340796019900498,0.582066776096083,0.582066776096083,1
0.00746268656716418,0.345771144278607,0.592192926745965,0.592192926745965,1
0.00746268656716418,0.350746268656716,0.603453413863667,0.603453413863667,1
0.00746268656716418,0.355721393034826,0.61594767249609,0.61594767249609,1
0.00746268656716418,0.360696517412935,0.629778960380385,0.629778960380385,1
0.00746268656716418,0.365671641791045,0.645053102974135,0.645053102974135,1
0.00746268656716418,0.370646766169154,0.66187676525215,0.66187676525215,1
0.00746268656716418,0.375621890547264,0.680355133575804,0.680355133575804,1
0.00746268656716418,0.380597014925373,0.700588866599119,0.700588866599119,1
0.00746268656716418,0.385572139303483,0.72267014527411,0.72267014527411,1
0.00746268656716418,0.390547263681592,0.746677617829437,0.746677617829437,1
0.00746268656716418,0.395522388059701,0.772669995351288,0.772669995351288,1
0.00746268656716418,0.400497512437811,0.800678006555481,0.800678006555481,1
0.00746268656716418,0.40547263681592,0.830694365978761,0.830694365978761,1
0.00746268656716418,0.41044776119403,0.862661348247659,0.862661348247659,1
0.00746268656716418,0.415422885572139,0.896455494076892,0.896455494076892,1
0.00746268656716418,0.420398009950249,0.931868907170358,0.931868907170358,1
0.00746268656716418,0.425373134328358,0.968586551984314,0.968586551984314,1
0.00746268656716418,0.430348258706468,1.00615897609883,1,1
0.00746268656716418,0.435323383084577,1.04397008671213,1,1
0.00746268656716418,0.440298507462687,1.08120039619582,1,1
0.00746268656716418,0.445273631840796,1.11678878023164,1,1
0.00746268656716418,0.450248756218905,1.1494047061469,1,1
0.00746268656716418,0.455223880597015,1.17747373293684,1,1
0.00746268656716418,0.460199004975124,1.19939010862269,1,1
0.00746268656716418,0.465174129353234,1.21413277459704,1,1
0.00746268656716418,0.470149253731343,1.22196830706058,1,1
0.00746268656716418,0.475124378109453,1.22425190510965,1,1
0.00746268656716418,0.480099502487562,1.2226494742771,1,1
0.00746268656716418,0.485074626865672,1.21868718532477,1,1
0.00746268656716418,0.490049751243781,1.21363498576658,1,1
0.00746268656716418,0.495024875621891,1.2085124825406,1,1
0.00746268656716418,0.5,1.204126423695,1,1
0.00746268656716418,0.504975124378109,1.20111294955862,1,1
0.00746268656716418,0.509950248756219,1.19997729819423,1,1
0.00746268656716418,0.514925373134328,1.2011291502051,1,1
