FalseFeasibleRate,TrueFeasibleRate,Threshold
0.0137549124687388,0.328579485939892,0.836724287684325
0.0137549124687388,0.328821206993796,0.836185284127427
0.0137906395141122,0.3290629280477,0.835992848243616
0.0137906395141122,0.329385222786238,0.835577046602817
0.0137906395141122,0.329707517524776,0.835073646149199
0.0137906395141122,0.32994923857868,0.834997585571409
0.0137906395141122,0.330271533317219,0.834760207002241
0.0137906395141122,0.330593828055757,0.834324748264074
0.0137906395141122,0.330835549109661,0.834153942641768
0.0138263665594855,0.331077270163565,0.834057114456746
0.0138263665594855,0.331399564902103,0.833360078715432
0.0138263665594855,0.331641285956007,0.833205206532301
0.0138620936048589,0.331883007009911,0.832751750602247
0.0138620936048589,0.332205301748449,0.832614645225046
0.0138978206502322,0.332447022802353,0.832144317461035
0.0138978206502322,0.332688743856257,0.831734448932393
0.0139335476956056,0.33293046491016,0.831311038978291
0.0139692747409789,0.333172185964064,0.830926762146716
0.0140050017863523,0.333333333333333,0.830694365978761
0.0140050017863523,0.333655628071872,0.830198835038947
0.014076455877099,0.333816775441141,0.82998733182101
0.0141479099678457,0.333897349125776,0.829759959351192
0.0141479099678457,0.334219643864314,0.829413720685231
0.014183637013219,0.334461364918218,0.829194722165625
0.014183637013219,0.334783659656756,0.829029103214326
0.014183637013219,0.33502538071066,0.828666831626762
0.014183637013219,0.335347675449198,0.828297550758695
0.014183637013219,0.335669970187737,0.828110667961716
0.0142193640585924,0.335831117557006,0.827494045368211
0.0142550911039657,0.33607283861091,0.82711549859548
0.0142908181493391,0.336314559664813,0.826605055692961
0.0143265451947124,0.336475707034083,0.82643157716187
0.0143265451947124,0.336798001772621,0.826112500074995
0.0143622722400857,0.337039722826525,0.825633382788151
0.0143622722400857,0.337362017565063,0.82527112753216
0.0143979992854591,0.337523164934332,0.824963227473998
0.0144337263308324,0.337764885988236,0.824580242063417
0.0144337263308324,0.338087180726775,0.824389377180259
0.0144694533762058,0.338248328096044,0.82417319357636
0.0144694533762058,0.338570622834582,0.823908031699824
0.0144694533762058,0.338892917573121,0.823450687917376
